Index,  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
784,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247205e+17,15,0,10," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
785,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247205e+17,15,0,9," ""Miniport """," ""vwifimp.sys"""," ""Microsoft Wi-Fi Direct Virtual Adapter""",,,,,,,,,,,,,,,,,,
786,Microsoft-Windows-PktMon,0,70,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247205e+17,15,0,9," ""PhysAddress """,6,231747092441149,,,,,,,,,,,,,,,,,,
787,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247205e+17,15,0,9," ""NdisMedium """," ""WiFi """,,,,,,,,,,,,,,,,,,,
788,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247206e+17,15,0,9," ""IfGuid """, {7b8c4fe6-d3f2-43b1-9296-8d4c5ae9f245},,,,,,,,,,,,,,,,,,,
789,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247206e+17,15,0,9," ""IfIndex """,9,,,,,,,,,,,,,,,,,,,
790,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247206e+17,15,0,9," ""NdisObject """,257,,,,,,,,,,,,,,,,,,,
791,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247206e+17,15,0,9," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
792,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247208e+17,15,0,9," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
793,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247208e+17,15,0,8," ""Miniport """," ""AgileVpn.sys"""," ""WAN Miniport (IKEv2)""",,,,,,,,,,,,,,,,,,
794,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247208e+17,15,0,8," ""NdisMedium """,12,,,,,,,,,,,,,,,,,,,
795,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247208e+17,15,0,8," ""IfGuid """, {bd8ac51a-2675-40b5-8846-cb7bd5f0b3eb},,,,,,,,,,,,,,,,,,,
796,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724721e+17,15,0,8," ""IfIndex """,18,,,,,,,,,,,,,,,,,,,
797,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724721e+17,15,0,8," ""NdisObject """,411803649,,,,,,,,,,,,,,,,,,,
798,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724721e+17,15,0,8," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
799,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247211e+17,15,0,8," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
800,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247211e+17,15,0,7," ""Miniport """," ""rasl2tp.sys"""," ""WAN Miniport (L2TP)""",,,,,,,,,,,,,,,,,,
801,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247211e+17,15,0,7," ""NdisMedium """,12,,,,,,,,,,,,,,,,,,,
802,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247211e+17,15,0,7," ""IfGuid """, {91693d28-48e2-4be1-ab98-b7802512cdd2},,,,,,,,,,,,,,,,,,,
803,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247211e+17,15,0,7," ""IfIndex """,13,,,,,,,,,,,,,,,,,,,
804,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247213e+17,15,0,7," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
805,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247213e+17,15,0,7," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
806,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247213e+17,15,0,7," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
807,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247213e+17,15,0,6," ""Miniport """," ""raspptp.sys"""," ""WAN Miniport (PPTP)""",,,,,,,,,,,,,,,,,,
808,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247213e+17,15,0,6," ""NdisMedium """,12,,,,,,,,,,,,,,,,,,,
809,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247214e+17,15,0,6," ""IfGuid """, {a026a23d-eb4c-4411-8984-ee1e873d675a},,,,,,,,,,,,,,,,,,,
810,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247214e+17,15,0,6," ""IfIndex """,16,,,,,,,,,,,,,,,,,,,
811,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247214e+17,15,0,6," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
812,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247214e+17,15,0,6," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
813,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247216e+17,15,0,6," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
814,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247216e+17,15,0,5," ""Miniport """," ""raspppoe.sys"""," ""WAN Miniport (PPPOE)""",,,,,,,,,,,,,,,,,,
815,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247216e+17,15,0,5," ""NdisMedium """,12,,,,,,,,,,,,,,,,,,,
816,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247216e+17,15,0,5," ""IfGuid """, {66c8083a-f5d1-4ffc-b45d-6a8ede4671a0},,,,,,,,,,,,,,,,,,,
817,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247218e+17,15,0,5," ""IfIndex """,6,,,,,,,,,,,,,,,,,,,
818,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247218e+17,15,0,5," ""NdisObject """,240834817,,,,,,,,,,,,,,,,,,,
819,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247218e+17,15,0,5," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
820,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247218e+17,15,0,5," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
821,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247219e+17,15,0,4," ""Miniport """," ""ndiswan.sys"""," ""WAN Miniport (IP)""",,,,,,,,,,,,,,,,,,
822,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247219e+17,15,0,4," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
823,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247219e+17,15,0,4," ""IfGuid """, {4c9d31ce-947d-4cb2-bd68-a6a936a83888},,,,,,,,,,,,,,,,,,,
824,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247219e+17,15,0,4," ""IfIndex """,5,,,,,,,,,,,,,,,,,,,
825,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247219e+17,15,0,4," ""NdisObject """,1,,,,,,,,,,,,,,,,,,,
826,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247219e+17,15,0,4," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
827,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247221e+17,15,0,4," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
828,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247221e+17,15,0,3," ""Miniport """," ""ndiswan.sys"""," ""WAN Miniport (IPv6)""",,,,,,,,,,,,,,,,,,
829,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247221e+17,15,0,3," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
830,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247222e+17,15,0,3," ""IfGuid """, {fb116779-458c-41fe-99a9-24d62ee0ba03},,,,,,,,,,,,,,,,,,,
831,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247222e+17,15,0,3," ""IfIndex """,21,,,,,,,,,,,,,,,,,,,
832,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247222e+17,15,0,3," ""NdisObject """,411803649,,,,,,,,,,,,,,,,,,,
833,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247224e+17,15,0,3," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
834,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247224e+17,15,0,3," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
835,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247224e+17,15,0,2," ""Miniport """," ""ndiswan.sys"""," ""WAN Miniport (Network Monitor)""",,,,,,,,,,,,,,,,,,
836,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247226e+17,15,0,2," ""NdisMedium """," ""Ethernet """,,,,,,,,,,,,,,,,,,,
837,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247226e+17,15,0,2," ""IfGuid """, {ba2e06f1-e1a3-4c1a-9832-16f5d6b92907},,,,,,,,,,,,,,,,,,,
838,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247226e+17,15,0,2," ""IfIndex """,17,,,,,,,,,,,,,,,,,,,
839,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247227e+17,15,0,2," ""NdisObject """,240903937,,,,,,,,,,,,,,,,,,,
840,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247227e+17,15,0,2," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
841,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247227e+17,15,0,2," ""Upper""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
842,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247227e+17,15,0,1," ""Miniport """," ""vwifimp.sys"""," ""Microsoft Wi-Fi Direct Virtual Adapter #2""",,,,,,,,,,,,,,,,,,
843,Microsoft-Windows-PktMon,0,70,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247227e+17,15,0,1," ""PhysAddress """,6,229548069185597,,,,,,,,,,,,,,,,,,
844,Microsoft-Windows-PktMon,0,60,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247229e+17,15,0,1," ""NdisMedium """," ""WiFi """,,,,,,,,,,,,,,,,,,,
845,Microsoft-Windows-PktMon,0,40,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247229e+17,15,0,1," ""IfGuid """, {74612c2e-d06f-43d8-b2a0-3882e442d024},,,,,,,,,,,,,,,,,,,
846,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247229e+17,15,0,1," ""IfIndex """,7,,,,,,,,,,,,,,,,,,,
847,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607247229e+17,15,0,1," ""NdisObject """,117835009,,,,,,,,,,,,,,,,,,,
